,ITEM_ID,TRUE_EPID,Aspect,Old Value,New Value,ITEM_SENTENCE,Initial Score,Score,Score Change,Added(1) / Updated(0) Aspect,Value changed,Existed before,Item link,Product link
934,226522117424,28041752162,manufacturer,,['Wizards of the Coast'],[TITLE_TXT] MTG Alpha/Beta STEAL ARTIFACT Artist Proof Signed Amy Weber (8104) LPD [card_number] 8104 [manufacturer] Wizards of the Coast [game] Magic: The Gathering [set] Limited Edition - Beta [card_name] Steal Artifact,0.00032,0.00036,3e-05,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=226522117424,https://matchingdashboard.vip.ebay.com/getProduct?epid=28041752162
935,226522117424,28041752162,ITEM_TITLE,MTG Alpha/Beta STEAL ARTIFACT Artist Proof Signed Amy Weber (8104) LPD,Steal Artifact Unlimited Edition Regular,[TITLE_TXT] Steal Artifact Unlimited Edition Regular [card_number] 8104 [set] Limited Edition - Beta [card_name] Steal Artifact [game] Magic: The Gathering,0.00032,0.98723,0.98691,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=226522117424,https://matchingdashboard.vip.ebay.com/getProduct?epid=28041752162
936,235476668738,14073979315,game,['Pokémon TCG'],['Pokémon TCG'],[TITLE_TXT] NM Dark Typhlosion Neo Genesis No. 157 Pokemon Tcg Japanese Holo [game] Pokémon TCG [character] Typhlosion [card_number] 157 [manufacturer] Wizards of the Coast [card_name] Typhlosion [language] Japanese [set] Neo Genesis,0.01178,0.0084,-0.00338,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235476668738,https://matchingdashboard.vip.ebay.com/getProduct?epid=14073979315
937,235476668738,14073979315,card_name,['Typhlosion'],['Typhlosion'],[TITLE_TXT] NM Dark Typhlosion Neo Genesis No. 157 Pokemon Tcg Japanese Holo [card_number] 157 [manufacturer] Wizards of the Coast [set] Neo Genesis [character] Typhlosion [card_name] Typhlosion [language] Japanese [game] Pokémon TCG,0.01178,0.00856,-0.00322,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=235476668738,https://matchingdashboard.vip.ebay.com/getProduct?epid=14073979315
938,235476668738,14073979315,set,['Neo Genesis'],['Neo Premium File 1'],[TITLE_TXT] NM Dark Typhlosion Neo Genesis No. 157 Pokemon Tcg Japanese Holo [set] Neo Premium File 1 [language] Japanese [manufacturer] Wizards of the Coast [game] Pokémon TCG [character] Typhlosion [card_number] 157 [card_name] Typhlosion,0.01178,0.25814,0.24636,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235476668738,https://matchingdashboard.vip.ebay.com/getProduct?epid=14073979315
939,235476668738,14073979315,language,['Japanese'],['Japanese'],[TITLE_TXT] NM Dark Typhlosion Neo Genesis No. 157 Pokemon Tcg Japanese Holo [card_name] Typhlosion [card_number] 157 [character] Typhlosion [set] Neo Genesis [language] Japanese [manufacturer] Wizards of the Coast [game] Pokémon TCG,0.01178,0.00945,-0.00233,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=235476668738,https://matchingdashboard.vip.ebay.com/getProduct?epid=14073979315
940,235476668738,14073979315,manufacturer,['Wizards of the Coast'],['The Pokémon Company'],[TITLE_TXT] NM Dark Typhlosion Neo Genesis No. 157 Pokemon Tcg Japanese Holo [game] Pokémon TCG [character] Typhlosion [manufacturer] The Pokémon Company [set] Neo Genesis [card_number] 157 [language] Japanese [card_name] Typhlosion,0.01178,0.00538,-0.0064,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235476668738,https://matchingdashboard.vip.ebay.com/getProduct?epid=14073979315
941,235476668738,14073979315,ITEM_TITLE,NM Dark Typhlosion Neo Genesis No. 157 Pokemon Tcg Japanese Holo,Typhlosion Neo Premium File 1 Holo (Japanese),[TITLE_TXT] Typhlosion Neo Premium File 1 Holo (Japanese) [card_number] 157 [language] Japanese [manufacturer] Wizards of the Coast [game] Pokémon TCG [card_name] Typhlosion [character] Typhlosion [set] Neo Genesis,0.01178,0.9918,0.98002,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235476668738,https://matchingdashboard.vip.ebay.com/getProduct?epid=14073979315
942,235873837379,21063786296,game,['Magic: The Gathering'],['Magic: The Gathering'],[TITLE_TXT] MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1 [manufacturer] Lord of the Rings [card_number] 0019 [game] Magic: The Gathering,0.77609,0.77609,0.0,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
943,235873837379,21063786296,card_name,,['Orc Army / Food Double-Sided Token'],[TITLE_TXT] MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1 [card_name] Orc Army / Food Double-Sided Token [game] Magic: The Gathering [card_number] 0019 [manufacturer] Lord of the Rings,0.77609,0.84535,0.06926,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
944,235873837379,21063786296,set,,['Universes Beyond: the Lord of the Rings: Tales of Middle-Earth'],[TITLE_TXT] MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1 [game] Magic: The Gathering [card_number] 0019 [manufacturer] Lord of the Rings [set] Universes Beyond: the Lord of the Rings: Tales of Middle-Earth,0.77609,0.93815,0.16206,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
945,235873837379,21063786296,card_number,['0019'],['19 // 23'],[TITLE_TXT] MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1 [card_number] 19 // 23 [game] Magic: The Gathering [manufacturer] Lord of the Rings,0.77609,0.77511,-0.00098,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
946,235873837379,21063786296,language,,['English'],[TITLE_TXT] MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1 [card_number] 0019 [manufacturer] Lord of the Rings [game] Magic: The Gathering [language] English,0.77609,0.84029,0.0642,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
947,235873837379,21063786296,manufacturer,['Lord of the Rings'],['Wizards of the Coast'],[TITLE_TXT] MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1 [card_number] 0019 [manufacturer] Wizards of the Coast [game] Magic: The Gathering,0.77609,0.78511,0.00902,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
948,235873837379,21063786296,ITEM_TITLE,MTG Orc Army (0019) Double-Sided Token Surge Foil Lord Of The Rings PSA 8 POP 1,Orc Army (0019) // Food (0023) Double-Sided Token (Surge Foil) Universes Beyond: The Lord of the Rings: Tales of Middle-earth Foil,[TITLE_TXT] Orc Army (0019) // Food (0023) Double-Sided Token (Surge Foil) Universes Beyond: The Lord of the Rings: Tales of Middle-earth Foil [manufacturer] Lord of the Rings [game] Magic: The Gathering [card_number] 0019,0.77609,0.91364,0.13755,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235873837379,https://matchingdashboard.vip.ebay.com/getProduct?epid=21063786296
949,235880395584,11074347724,game,['Pokémon TCG'],['Pokémon TCG'],[TITLE_TXT] 2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w [character] Snover [game] Pokémon TCG [card_name] Darkness [set] Sword & Shield [manufacturer] The Pokémon Company International [card_number] 009,0.35327,0.38116,0.02789,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
950,235880395584,11074347724,card_name,['Darkness'],['Snover'],[TITLE_TXT] 2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w [manufacturer] The Pokémon Company International [character] Snover [game] Pokémon TCG [card_number] 009 [set] Sword & Shield [card_name] Snover,0.35327,0.39958,0.04631,0,1,1,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
951,235880395584,11074347724,set,['Sword & Shield'],['S10a: Dark Phantasma'],[TITLE_TXT] 2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w [set] S10a: Dark Phantasma [game] Pokémon TCG [character] Snover [manufacturer] The Pokémon Company International [card_number] 009 [card_name] Darkness,0.35327,0.33781,-0.01546,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
952,235880395584,11074347724,card_number,['009'],['009/071'],[TITLE_TXT] 2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w [character] Snover [card_name] Darkness [set] Sword & Shield [card_number] 009/071 [game] Pokémon TCG [manufacturer] The Pokémon Company International,0.35327,0.5275,0.17423,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
953,235880395584,11074347724,language,,['Japanese'],[TITLE_TXT] 2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w [game] Pokémon TCG [card_name] Darkness [language] Japanese [card_number] 009 [character] Snover [set] Sword & Shield [manufacturer] The Pokémon Company International,0.35327,0.5547,0.20143,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
954,235880395584,11074347724,manufacturer,['The Pokémon Company International'],['The Pokémon Company'],[TITLE_TXT] 2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w [card_number] 009 [character] Snover [game] Pokémon TCG [set] Sword & Shield [card_name] Darkness [manufacturer] The Pokémon Company,0.35327,0.42028,0.06701,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
955,235880395584,11074347724,ITEM_TITLE,2022 Pokémon Sword & Shield - Dark Phantasma (s10a) Snover #009 0t9w,Snover (Mirror Holofoil) 009/071 S10a: Dark Phantasma Holo (Japanese),[TITLE_TXT] Snover (Mirror Holofoil) 009/071 S10a: Dark Phantasma Holo (Japanese) [card_name] Darkness [game] Pokémon TCG [manufacturer] The Pokémon Company International [set] Sword & Shield [card_number] 009 [character] Snover,0.35327,0.98742,0.63415,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=235880395584,https://matchingdashboard.vip.ebay.com/getProduct?epid=11074347724
956,256440801408,4041746982,game,['Magic: The Gathering'],['Magic: The Gathering'],[TITLE_TXT] MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed [card_name] The Ozolith [game] Magic: The Gathering [set] Ikoria: Lair of Behemoths,0.63504,0.63504,0.0,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
957,256440801408,4041746982,card_name,['The Ozolith'],['The Ozolith'],[TITLE_TXT] MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed [set] Ikoria: Lair of Behemoths [game] Magic: The Gathering [card_name] The Ozolith,0.63504,0.73375,0.09871,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
958,256440801408,4041746982,set,['Ikoria: Lair of Behemoths'],['Prerelease Cards'],[TITLE_TXT] MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed [game] Magic: The Gathering [set] Prerelease Cards [card_name] The Ozolith,0.63504,0.95966,0.32462,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
959,256440801408,4041746982,card_number,,['237'],[TITLE_TXT] MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed [card_name] The Ozolith [game] Magic: The Gathering [set] Ikoria: Lair of Behemoths [card_number] 237,0.63504,0.97442,0.33938,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
960,256440801408,4041746982,language,,['English'],[TITLE_TXT] MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed [language] English [set] Ikoria: Lair of Behemoths [game] Magic: The Gathering [card_name] The Ozolith,0.63504,0.85213,0.21709,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
961,256440801408,4041746982,manufacturer,,['Wizards of the Coast'],[TITLE_TXT] MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed [set] Ikoria: Lair of Behemoths [card_name] The Ozolith [game] Magic: The Gathering [manufacturer] Wizards of the Coast,0.63504,0.58085,-0.05419,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
962,256440801408,4041746982,ITEM_TITLE,MTG Ikoria: Lair of Behemoths The Ozolith Prerelease Promo Foil Sealed,The Ozolith Prerelease Cards Foil,[TITLE_TXT] The Ozolith Prerelease Cards Foil [game] Magic: The Gathering [set] Ikoria: Lair of Behemoths [card_name] The Ozolith,0.63504,0.9286,0.29356,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=256440801408,https://matchingdashboard.vip.ebay.com/getProduct?epid=4041746982
963,256610620170,23074369046,game,['Pokémon TCG'],['Pokémon TCG'],[TITLE_TXT] Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9 [manufacturer] Nintendo [card_name] Squirtle [set] Sv2a Jp Pokemon 151 [game] Pokémon TCG [card_number] 007/165 [character] Squirtle [language] Japanese,0.01096,0.01188,0.00092,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
964,256610620170,23074369046,card_name,['Squirtle'],['Squirtle'],[TITLE_TXT] Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9 [character] Squirtle [manufacturer] Nintendo [card_name] Squirtle [language] Japanese [set] Sv2a Jp Pokemon 151 [card_number] 007/165 [game] Pokémon TCG,0.01096,0.011,4e-05,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
965,256610620170,23074369046,set,['Sv2a Jp Pokemon 151'],['Sv2a: Pokemon Card 151'],[TITLE_TXT] Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9 [card_number] 007/165 [character] Squirtle [game] Pokémon TCG [set] Sv2a: Pokemon Card 151 [manufacturer] Nintendo [card_name] Squirtle [language] Japanese,0.01096,0.00408,-0.00688,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
966,256610620170,23074369046,card_number,['007/165'],['007/165'],[TITLE_TXT] Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9 [card_name] Squirtle [set] Sv2a Jp Pokemon 151 [card_number] 007/165 [manufacturer] Nintendo [language] Japanese [character] Squirtle [game] Pokémon TCG,0.01096,0.00668,-0.00428,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
967,256610620170,23074369046,language,['Japanese'],['Japanese'],[TITLE_TXT] Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9 [card_number] 007/165 [character] Squirtle [language] Japanese [manufacturer] Nintendo [set] Sv2a Jp Pokemon 151 [game] Pokémon TCG [card_name] Squirtle,0.01096,0.01359,0.00263,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
968,256610620170,23074369046,manufacturer,['Nintendo'],['The Pokémon Company'],[TITLE_TXT] Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9 [manufacturer] The Pokémon Company [language] Japanese [game] Pokémon TCG [card_number] 007/165 [set] Sv2a Jp Pokemon 151 [character] Squirtle [card_name] Squirtle,0.01096,0.02003,0.00907,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
969,256610620170,23074369046,ITEM_TITLE,Pokemon 151 Squirtle 007/165 Reverse Holo SV2a Japanese 2023 - PSA 9,Squirtle - (Master Ball Pattern) 007/165 Sv2a: Pokemon Card 151 Holo (Japanese),[TITLE_TXT] Squirtle - (Master Ball Pattern) 007/165 Sv2a: Pokemon Card 151 Holo (Japanese) [manufacturer] Nintendo [card_number] 007/165 [card_name] Squirtle [language] Japanese [game] Pokémon TCG [set] Sv2a Jp Pokemon 151 [character] Squirtle,0.01096,0.98796,0.977,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=256610620170,https://matchingdashboard.vip.ebay.com/getProduct?epid=23074369046
970,266826783693,10043375713,game,['Pokémon TCG'],['Pokémon TCG'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [features] Stamped [game] Pokémon TCG [set] Battle Road [card_number] BW31 [language] English [character] Oshawott, Victini, Tepig, Snivy [card_name] Victory Cup",0.98889,0.98748,-0.00141,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
971,266826783693,10043375713,card_name,['Victory Cup'],['Victory Cup'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [features] Stamped [game] Pokémon TCG [character] Oshawott, Victini, Tepig, Snivy [set] Battle Road [card_name] Victory Cup [card_number] BW31 [language] English",0.98889,0.98798,-0.00091,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
972,266826783693,10043375713,set,['Battle Road'],['Black & White Promos'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [character] Oshawott, Victini, Tepig, Snivy [language] English [card_number] BW31 [features] Stamped [card_name] Victory Cup [game] Pokémon TCG [set] Black & White Promos",0.98889,0.98874,-0.00015,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
973,266826783693,10043375713,card_number,['BW31'],['BW31'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [game] Pokémon TCG [card_name] Victory Cup [character] Oshawott, Victini, Tepig, Snivy [features] Stamped [set] Battle Road [language] English [card_number] BW31",0.98889,0.98752,-0.00137,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
974,266826783693,10043375713,features,['Stamped'],['Promo'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [game] Pokémon TCG [card_number] BW31 [language] English [character] Oshawott, Victini, Tepig, Snivy [set] Battle Road [card_name] Victory Cup [features] Promo",0.98889,0.98543,-0.00346,0,1,1,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
975,266826783693,10043375713,language,['English'],['English'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [character] Oshawott, Victini, Tepig, Snivy [card_name] Victory Cup [game] Pokémon TCG [set] Battle Road [card_number] BW31 [language] English [features] Stamped",0.98889,0.98869,-0.0002,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
976,266826783693,10043375713,manufacturer,,['The Pokémon Company'],"[TITLE_TXT] Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!! [card_number] BW31 [set] Battle Road [character] Oshawott, Victini, Tepig, Snivy [features] Stamped [card_name] Victory Cup [game] Pokémon TCG [manufacturer] The Pokémon Company [language] English",0.98889,0.98592,-0.00297,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
977,266826783693,10043375713,ITEM_TITLE,Pokemon Victory Cup BW31 Battle Road 1st Place Autumn 2011 Promo Holofoil NM!!,Victory Cup - (Battle Road Autumn 2011) [1st Place] BW31 Black & White Promos Holo,"[TITLE_TXT] Victory Cup - (Battle Road Autumn 2011) [1st Place] BW31 Black & White Promos Holo [card_name] Victory Cup [features] Stamped [character] Oshawott, Victini, Tepig, Snivy [game] Pokémon TCG [language] English [card_number] BW31 [set] Battle Road",0.98889,0.97829,-0.0106,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=266826783693,https://matchingdashboard.vip.ebay.com/getProduct?epid=10043375713
978,266827372575,20041754434,game,['Magic: The Gathering'],['Magic: The Gathering'],[TITLE_TXT] Liliana Of The Veil MM3 [card_name] Liliana of the Veil [game] Magic: The Gathering,0.0025,0.0029,0.0004,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
979,266827372575,20041754434,card_name,['Liliana of the Veil'],['Liliana of the Veil'],[TITLE_TXT] Liliana Of The Veil MM3 [game] Magic: The Gathering [card_name] Liliana of the Veil,0.0025,0.0025,0.0,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
980,266827372575,20041754434,set,,['Modern Masters 2017'],[TITLE_TXT] Liliana Of The Veil MM3 [set] Modern Masters 2017 [game] Magic: The Gathering [card_name] Liliana of the Veil,0.0025,0.96426,0.96176,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
981,266827372575,20041754434,card_number,,['76'],[TITLE_TXT] Liliana Of The Veil MM3 [game] Magic: The Gathering [card_number] 76 [card_name] Liliana of the Veil,0.0025,0.08227,0.07977,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
982,266827372575,20041754434,language,,['English'],[TITLE_TXT] Liliana Of The Veil MM3 [language] English [game] Magic: The Gathering [card_name] Liliana of the Veil,0.0025,0.00304,0.00054,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
983,266827372575,20041754434,manufacturer,,['Wizards of the Coast'],[TITLE_TXT] Liliana Of The Veil MM3 [card_name] Liliana of the Veil [manufacturer] Wizards of the Coast [game] Magic: The Gathering,0.0025,0.00085,-0.00165,1,0,0,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
984,266827372575,20041754434,ITEM_TITLE,Liliana Of The Veil MM3,Liliana of the Veil Modern Masters 2017 Regular,[TITLE_TXT] Liliana of the Veil Modern Masters 2017 Regular [card_name] Liliana of the Veil [game] Magic: The Gathering,0.0025,0.99525,0.99275,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=266827372575,https://matchingdashboard.vip.ebay.com/getProduct?epid=20041754434
985,267113938033,3059768731,game,['Pokémon TCG'],['Pokémon TCG'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [features] Stamped [manufacturer] The Pokémon Company [set] Scarlet & Violet [card_number] 13 [language] English [game] Pokémon TCG [character] Miraidon [card_name] Miraidon,0.00847,0.00603,-0.00244,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
986,267113938033,3059768731,card_name,['Miraidon'],['Miraidon'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [card_name] Miraidon [features] Stamped [set] Scarlet & Violet [card_number] 13 [character] Miraidon [language] English [manufacturer] The Pokémon Company [game] Pokémon TCG,0.00847,0.0102,0.00173,0,0,1,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
987,267113938033,3059768731,set,['Scarlet & Violet'],['Sv: Scarlet & Violet Promo Cards'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [features] Stamped [manufacturer] The Pokémon Company [card_number] 13 [card_name] Miraidon [set] Sv: Scarlet & Violet Promo Cards [language] English [game] Pokémon TCG [character] Miraidon,0.00847,0.00156,-0.00691,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
988,267113938033,3059768731,card_number,['13'],['013'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [manufacturer] The Pokémon Company [card_number] 013 [features] Stamped [language] English [game] Pokémon TCG [character] Miraidon [card_name] Miraidon [set] Scarlet & Violet,0.00847,0.00824,-0.00023,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
989,267113938033,3059768731,features,['Stamped'],['Exclusive'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [card_name] Miraidon [set] Scarlet & Violet [game] Pokémon TCG [manufacturer] The Pokémon Company [card_number] 13 [character] Miraidon [features] Exclusive [language] English,0.00847,0.76195,0.75348,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
990,267113938033,3059768731,language,['English'],['English'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [game] Pokémon TCG [card_number] 13 [card_name] Miraidon [manufacturer] The Pokémon Company [language] English [features] Stamped [set] Scarlet & Violet [character] Miraidon,0.00847,0.00621,-0.00226,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
991,267113938033,3059768731,manufacturer,['The Pokémon Company'],['The Pokémon Company'],[TITLE_TXT] PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB [language] English [set] Scarlet & Violet [card_number] 13 [character] Miraidon [card_name] Miraidon [game] Pokémon TCG [manufacturer] The Pokémon Company [features] Stamped,0.00847,0.00285,-0.00562,0,0,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
992,267113938033,3059768731,ITEM_TITLE,PSA 9 Mint Miraidon Stamped Promo #13 Scarlet & Violet Pokemon Center ETB,Miraidon - 013 (Pokemon Center Exclusive) 013 Sv: Scarlet & Violet Promo Cards Holo,[TITLE_TXT] Miraidon - 013 (Pokemon Center Exclusive) 013 Sv: Scarlet & Violet Promo Cards Holo [set] Scarlet & Violet [card_name] Miraidon [manufacturer] The Pokémon Company [game] Pokémon TCG [features] Stamped [card_number] 13 [language] English [character] Miraidon,0.00847,0.96506,0.95659,0,1,0,https://matchingdashboard.vip.ebay.com/?itemId=267113938033,https://matchingdashboard.vip.ebay.com/getProduct?epid=3059768731
