,UID,CANDIDATE_EPID,Aspect,value,ITEM_SENTENCE,logit,score,original_score,score_difference,Item link,Product link
495,145909601277,23053398274,style_code,['353412'],"[TITLE_TXT]  GUCCI FUR GAZELLE STRIPED Size 10(US 11) (WORN ONCE)MSRP $1295 MINT CONDITION!! [brand] Gucci [style_code] 353412 [collaboration] Gucci [color] Gazelle Fur Striped [department] Men [model] Gucci Gazelle [performance/activity] Basketball, Walking [product_line] Gucci Gazelle Fur [release_year] 2023 [style] Sneaker [type] Athletic [year_manufactured] 2023 [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Italy [shoe_shaft_style] Mid Top [shoe_width] Standard [theme] Animals [upper_material] Fur [pattern] Striped [insole_material] Leather [occasion] Casual [outsole_material] Animal Fur [customized] No",,,,,https://matchingdashboard.vip.ebay.com/?itemId=145909601277,https://matchingdashboard.vip.ebay.com/getProduct?epid=23053398274
496,145909601277,23053398274,sub_model,,"[TITLE_TXT]  GUCCI FUR GAZELLE STRIPED Size 10(US 11) (WORN ONCE)MSRP $1295 MINT CONDITION!! [brand] Gucci [collaboration] Gucci [color] Gazelle Fur Striped [department] Men [model] Gucci Gazelle [performance/activity] Basketball, Walking [product_line] Gucci Gazelle Fur [release_year] 2023 [style] Sneaker [type] Athletic [year_manufactured] 2023 [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Italy [shoe_shaft_style] Mid Top [shoe_width] Standard [theme] Animals [upper_material] Fur [pattern] Striped [insole_material] Leather [occasion] Casual [outsole_material] Animal Fur [customized] No",,,,,https://matchingdashboard.vip.ebay.com/?itemId=145909601277,https://matchingdashboard.vip.ebay.com/getProduct?epid=23053398274
497,155045568073,19053400804,collaboration,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.08406215906143188,0.23794005834714915,0.23793913431493174,9.240322174086657e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
498,155045568073,19053400804,customized,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.0840618684887886,0.2379396027327082,0.23793913431493174,4.684177764557873e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
499,155045568073,19053400804,manufacturer_color,['Deep Burgundy/Black-Light Bone'],[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [manufacturer_color] Deep Burgundy/Black-Light Bone [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.8896192908287048,0.9344094271984248,0.23793913431493174,0.696470292883493,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
500,155045568073,19053400804,release_year,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.08406215906143188,0.2379400954184983,0.23793913431493174,9.611035665657575e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
501,155045568073,19053400804,shoe_width,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.08406215906143188,0.23794005834714915,0.23793913431493174,9.240322174086657e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
502,155045568073,19053400804,sub_model,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.08406215906143188,0.23794005834714915,0.23793913431493174,9.240322174086657e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
503,155045568073,19053400804,theme,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.08406215906143188,0.23794005834714915,0.23793913431493174,9.240322174086657e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
504,155045568073,19053400804,upper_material,,[TITLE_TXT] Nike Court Force Premium High - Mens Size 8 Deadstock 313941-601 Brown [brand] Nike [style_code] 313941601 [color] Brown [department] Men [model] Court Force Premium [nickname] Premium [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] High Top,0.08406215906143188,0.23794005834714915,0.23793913431493174,9.240322174086657e-07,https://matchingdashboard.vip.ebay.com/?itemId=155045568073,https://matchingdashboard.vip.ebay.com/getProduct?epid=19053400804
505,155920401581_456956526375,5057330898,collaboration,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
506,155920401581_456956526375,5057330898,customized,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
507,155920401581_456956526375,5057330898,manufacturer_color,['Core Black/Core Black/Grey Four'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [manufacturer_color] Core Black/Core Black/Grey Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
508,155920401581_456956526375,5057330898,product_line,['adidas NMD'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [product_line] adidas NMD [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
509,155920401581_456956526375,5057330898,release_year,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
510,155920401581_456956526375,5057330898,shoe_shaft_style,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
511,155920401581_456956526375,5057330898,shoe_width,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
512,155920401581_456956526375,5057330898,style_code,['HP9743'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [style_code] HP9743 [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
513,155920401581_456956526375,5057330898,sub_model,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
514,155920401581_456956526375,5057330898,theme,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
515,155920401581_456956526375,5057330898,upper_material,['Textile'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Core Black / Core Black / Grey Four [brand] adidas [color] Black / Black / Gray Four [department] Men [model] adidas NMD R1 V2 [nickname] Grey Four [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Textile,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526375,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057330898
516,155920401581_456956526377,16059109691,collaboration,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
517,155920401581_456956526377,16059109691,customized,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
518,155920401581_456956526377,16059109691,manufacturer_color,['Core Black/Cloud White/Core Black'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [manufacturer_color] Core Black/Cloud White/Core Black [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
519,155920401581_456956526377,16059109691,product_line,['adidas NMD'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [product_line] adidas NMD [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
520,155920401581_456956526377,16059109691,release_year,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
521,155920401581_456956526377,16059109691,shoe_shaft_style,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
522,155920401581_456956526377,16059109691,shoe_width,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
523,155920401581_456956526377,16059109691,style_code,['GZ1998'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [style_code] GZ1998 [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
524,155920401581_456956526377,16059109691,sub_model,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
525,155920401581_456956526377,16059109691,theme,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
526,155920401581_456956526377,16059109691,upper_material,['Knit'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 7.5 Core Black / Cloud White [brand] adidas [color] Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Knit,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456956526377,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059109691
527,155920401581_456984792504,16059547743,collaboration,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
528,155920401581_456984792504,16059547743,customized,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
529,155920401581_456984792504,16059547743,manufacturer_color,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
530,155920401581_456984792504,16059547743,product_line,['adidas NMD'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [product_line] adidas NMD [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019558577332645655,0.0047427082286422475,0.0038968599809954545,0.000845848247646793,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
531,155920401581_456984792504,16059547743,release_year,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
532,155920401581_456984792504,16059547743,shoe_shaft_style,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
533,155920401581_456984792504,16059547743,shoe_width,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
534,155920401581_456984792504,16059547743,style_code,['HQ6629'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [style_code] HQ6629 [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.9382701516151428,0.9671485826111332,0.0038968599809954545,0.9632517226301378,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
535,155920401581_456984792504,16059547743,sub_model,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
536,155920401581_456984792504,16059547743,theme,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.0019158481154590845,0.0038968599809954545,0.0038968599809954545,0.0,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
537,155920401581_456984792504,16059547743,upper_material,['Mesh'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 10 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Mesh,0.002678430639207363,0.006132999657389743,0.0038968599809954545,0.002236139676394289,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792504,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547743
538,155920401581_456984792507,16059547582,collaboration,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
539,155920401581_456984792507,16059547582,customized,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
540,155920401581_456984792507,16059547582,manufacturer_color,['Cloud White/Core Black/Cloud White'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [manufacturer_color] Cloud White/Core Black/Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
541,155920401581_456984792507,16059547582,product_line,['adidas NMD'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [product_line] adidas NMD [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
542,155920401581_456984792507,16059547582,release_year,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
543,155920401581_456984792507,16059547582,shoe_shaft_style,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
544,155920401581_456984792507,16059547582,shoe_width,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
545,155920401581_456984792507,16059547582,style_code,['GZ1999'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [style_code] GZ1999 [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
546,155920401581_456984792507,16059547582,sub_model,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
547,155920401581_456984792507,16059547582,theme,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
548,155920401581_456984792507,16059547582,upper_material,['Knit'],[TITLE_TXT] adidas men NMD_R1 V2 Shoes 12 Cloud White / Core Black / Cloud White [brand] adidas [color] Cloud White / Black / Cloud White [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Knit,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=456984792507,https://matchingdashboard.vip.ebay.com/getProduct?epid=16059547582
549,155920401581_457134441837,20062689848,collaboration,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 14 Cloud White / Core Black / Red [brand] adidas [color] Cloud White / Black / Red [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] Colorful,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=457134441837,https://matchingdashboard.vip.ebay.com/getProduct?epid=20062689848
550,155920401581_457134441837,20062689848,customized,,[TITLE_TXT] adidas men NMD_R1 V2 Shoes 14 Cloud White / Core Black / Red [brand] adidas [color] Cloud White / Black / Red [department] Men [model] adidas NMD R1 V2 [nickname] Cloud White [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] Colorful,,,,,https://matchingdashboard.vip.ebay.com/?itemId=155920401581&var=457134441837,https://matchingdashboard.vip.ebay.com/getProduct?epid=20062689848
